"V1" "V2"
"1" 1.42565282886186 0.153997892335547
"2" 3.61401446607059 0.000302882483369817
"3" 4.72561062080267 2.32362414238403e-06
"4" 2.25100759702336 0.0244053668618695
"5" -2.09949036924067 0.0357971720579322
"6" -5.71445627935815 1.13010513399865e-08
"7" 1.94283834744252 0.0520620170610575
"8" 0.766908181340425 0.443153111944786
"9" 0.142002004851126 0.887081108630819
"10" 0.0678130528551414 0.945935726258361
"11" 2.20833170101882 0.0272423860112233
"12" -2.32678812008701 0.0199952060156854
"13" 0.814042189606652 0.41563898572424
"14" -1.5611996239999 0.118506376025031
"15" -3.12419031849525 0.00178773757835649
"16" -3.64604272582349 0.000267579074407611
"17" -0.460045174238173 0.645493189054838
"18" 1.79972777662411 0.071931930135861
"19" 1.92859142786662 0.053808155399658
"20" 0.486234171953668 0.626811152194418
"21" 3.75460931069728 0.000174536139924218
"22" 2.79186555053016 0.00524985259240857
"23" 7.10894440864895 1.24428422615169e-12
"24" 2.56392083630248 0.0103633129160402
"25" -1.40105412228346 0.161227032072793
"26" 0.500164748813856 0.616969413801238
"27" -1.78468000699452 0.0743416964927679
"28" 4.01245770905767 6.05010327206086e-05
"29" 2.15403980465351 0.0312594188599117
"30" -0.791624826183816 0.428597100397541
"31" -0.967847807794818 0.333142365607386
"32" -0.614396660274667 0.538966369322357
"33" 0.88771221698313 0.374715623334745
"34" 0.775757912322616 0.437909167626268
"35" 2.99272797931699 0.00277130209924747
"36" 1.64757819577676 0.099468763600934
"37" 1.67376588168498 0.094205991352102
"38" 2.59087402667882 0.00958630711167316
"39" 1.67980906688289 0.0930238061483276
"40" -1.18342487821372 0.236667222191141
"41" 2.46634032706314 0.0136657920390998
"42" 1.44500873265432 0.148484859587181
"43" 2.70950545638745 0.00674914243591815
"44" 5.88719688570482 4.04661437667788e-09
"45" 6.25044317414362 4.24954875802406e-10
"46" 2.26492035177508 0.0235375769879105
"47" 5.77301614337181 8.00414121748715e-09
"48" 1.94872942732479 0.0513539739038068
"49" 1.70461556554759 0.0882953186367767
"50" 1.11152664445356 0.26636682415382
"51" 0.879967244460849 0.378896913537397
"52" 1.59672262035287 0.11035722562636
"53" -0.0143804633848065 0.988526715157078
"54" 1.91964305195385 0.0549296929726267
"55" 1.17262098003822 0.240974064994189
"56" 2.72706776524335 0.00640045673939055
"57" 3.35918970974388 0.000784457512954388
"58" 3.71741917355712 0.000202300211872726
"59" 4.02623300532168 5.70704447082676e-05
"60" 4.06619679263889 4.81305394476901e-05
"61" 6.5304442392715 6.85634499222636e-11
"62" 1.79719384136807 0.0723331773193862
"63" -1.09388780493847 0.274028932888117
"64" -2.20580722529177 0.0274187809279085
