"V1" "V2"
"1" -1.65830719070039 0.0972849328885143
"2" -1.42627336119582 0.15381876819038
"3" -1.72628365675699 0.0843254010759314
"4" -1.48720354209729 0.136990670837975
"5" -1.32910827173477 0.183840729069685
"6" -2.46571261688659 0.0136897476604146
"7" -1.77116925459983 0.0765611601896114
"8" -0.165458824631477 0.868585997371481
"9" -2.01138294987448 0.0443101730564005
"10" 0.351908162640643 0.72491410122417
"11" -1.447744103313 0.147718071954107
"12" -1.9390321280604 0.0525238115625346
"13" -2.01905001735264 0.0435070323928771
"14" -1.6953478717945 0.0900386850051733
"15" -1.10293415482484 0.270080686983913
"16" -0.404085829845146 0.68615772008865
"17" -1.46483991583046 0.142994122629842
"18" -1.32312879598914 0.185820961136995
"19" -2.51852285070731 0.0117993573765822
"20" -1.96524773439001 0.0494115260792243
"21" -2.70206038580376 0.00690204345815371
"22" -1.53690735396115 0.124345711024902
"23" -0.470854228786383 0.637754481129125
"24" -2.0466883711725 0.0407131908931717
"25" -0.987748173010952 0.323298439328187
"26" -0.810731468460911 0.417538017385947
"27" -0.823311320708575 0.410349416068067
"28" -1.85557695417426 0.0635414942849532
"29" 0.196164255620403 0.844485347788349
"30" -1.79651029273504 0.0724417302025215
"31" -1.52458629075529 0.12739201752916
"32" -1.16444225539675 0.244270920052661
"33" -2.13262672272485 0.0329781679711846
"34" -1.6090770634684 0.107629136822623
"35" -1.4013704601889 0.161132466214635
"36" -1.81590457417504 0.0694131228704931
"37" -1.58143860304415 0.113807487750954
"38" -0.44844379946195 0.653842062457288
"39" -0.627880511380155 0.530095683804121
"40" -1.02779749977713 0.304068439163972
"41" -2.39679613296417 0.016556256469161
"42" -2.01329107247551 0.0441091327510391
"43" -1.60657486186619 0.108177312154991
"44" -1.36380633596535 0.172657354597362
"45" -0.228066767749772 0.819598713999529
"46" -0.901842846236996 0.367160754153658
"47" -2.00625819150084 0.0448539504070951
"48" -1.27543005050283 0.202184892898193
"49" -3.71557238587038 0.00020378169958375
"50" -4.2261032739292 2.39755267159117e-05
"51" -1.67407319406525 0.0941455846918159
"52" -1.24997291051373 0.211336914353789
"53" -0.92322156346417 0.35591267291191
