"V1" "V2"
"1" 15.679308499006 8.57261927434156e-55
"2" 11.0572593495055 2.88054620686415e-28
"3" 7.10778052780896 1.25476926231705e-12
"4" 13.6342205440409 5.63804944968789e-42
"5" 11.5228714763088 1.53485040062741e-30
"6" 18.6681975662103 1.48751488671751e-76
"7" 12.2476807195613 2.9380192863289e-34
"8" 12.6828707395495 1.35284630226378e-36
"9" 12.3344722188769 1.019208096157e-34
"10" 5.31524036520324 1.08669849415872e-07
"11" 10.2674307400564 1.28667051533886e-24
"12" 13.4212293754801 9.72661345467904e-41
"13" 9.00347014589434 2.55940245350576e-19
"14" 7.85428884297812 4.4073487366512e-15
"15" 17.1222146887732 7.45276091321442e-65
"16" 18.1190939661125 2.73040211867526e-72
"17" 13.1368347276163 4.07750971563183e-39
"18" 14.8668772988902 1.69356513463832e-49
"19" 14.5648798180324 1.34603115209213e-47
"20" 10.7322306744777 9.84020593297917e-27
"21" 11.8682215765721 2.76501186773573e-32
"22" 9.4168057026602 5.61049639591245e-21
"23" 11.3280252414905 1.40731737353294e-29
"24" 16.3656174592064 1.78610649025997e-59
"25" 12.5336964965537 8.73106563800187e-36
"26" 15.7852987493136 1.66937772213081e-55
"27" 13.748103382754 1.20832576888955e-42
"28" 13.1768003787414 2.42328035323324e-39
"29" 16.6050655696824 3.75095846305875e-61
"30" 14.5803286468233 1.07831883544004e-47
"31" 9.80477134085203 1.33837007045687e-22
"32" 5.38550505636311 7.37787792390446e-08
"33" 6.51173307756277 7.76357458107552e-11
"34" 14.8666363247035 1.69954614982222e-49
"35" 13.1314111725777 4.37534834689509e-39
"36" 12.5979671586087 3.92002166220172e-36
"37" 16.2889412155601 6.08558156542236e-59
"38" 16.6696840355936 1.31050333115332e-61
"39" 7.97130916853914 1.73059321566618e-15
"40" 8.55025680970434 1.39629339465604e-17
"41" 12.8661041272409 1.33037337977831e-37
"42" 8.90919005022019 5.97786946882411e-19
"43" 17.1759853284841 3.02896248598847e-65
"44" 8.99618446323575 2.73363783306815e-19
"45" 16.779479438434 2.1757346123928e-62
"46" 11.3494268891767 1.10525523151405e-29
"47" 12.4133979164517 3.86757160129135e-35
"48" 9.61276674209986 8.65750553858314e-22
"49" 17.1688675612359 3.41287882106841e-65
"50" 15.4961728388589 1.41308673010519e-53
"51" 9.89067271650534 5.73889508009242e-23
"52" 10.8433628783047 2.97589891879649e-27
"53" 12.6948155218 1.16414503538395e-36
"54" 15.2724019197337 4.1578489544319e-52
"55" 4.35007119893145 1.37360620689489e-05
"56" 11.3335694705737 1.32198854229053e-29
"57" 10.5324491993501 8.19885250607305e-26
"58" 10.2806849730073 1.122957426677e-24
"59" 5.1783078210362 2.27995650449062e-07
"60" 12.2288870747305 3.69153272730576e-34
"61" 8.11081231943121 5.58074247798776e-16
"62" 8.58100714546809 1.07117264304948e-17
"63" 7.1264785450793 1.09634897390935e-12
"64" 16.8147435013131 1.21931775212145e-62
"65" 8.45529580723802 3.14750916448339e-17
"66" 14.4155461007068 1.13498368710349e-46
"67" 12.5879312518249 4.44331068280597e-36
"68" 14.0487927329293 1.95175771498097e-44
"69" 7.91259673195152 2.77081431237585e-15
"70" 7.58212760586004 3.68241691080938e-14
"71" 11.5242334802059 1.51106711146317e-30
"72" 11.5384451556287 1.28371518456151e-30
"73" 15.3591839840419 1.12638645262911e-52
"74" 10.7141267115034 1.19433753464448e-26
"75" 13.0342791737467 1.53923056516424e-38
"76" 10.3272460356569 6.95270660881308e-25
"77" 5.8199068824919 6.05795178334361e-09
"78" 13.5885711078916 1.04179001124863e-41
"79" 12.5088521996179 1.18863012045317e-35
"80" 19.369282786214 3.60243185871706e-82
"81" 13.2584620352151 8.32903661867421e-40
"82" 13.1213862498013 4.98396002460934e-39
"83" 11.4932137803717 2.15555897782962e-30
"84" 4.81128933239723 1.52017889274174e-06
"85" 10.2242007423144 2.00323156918728e-24
"86" 11.2638094749004 2.89794997057411e-29
"87" 6.3048369581687 2.99926407579715e-10
"88" 5.63828164475284 1.76130315285768e-08
"89" 15.9202383012736 2.04816787614181e-56
"90" 18.9010763682068 2.13000687667598e-78
"91" 14.5266141939122 2.3290797808678e-47
"92" 13.6217177890397 6.67184527283278e-42
"93" 15.5776233081613 4.07896674554359e-54
"94" 9.96535962604848 2.73263491203298e-23
"95" 10.1367908263827 4.87638792283837e-24
"96" 13.1673940542367 2.73937907417904e-39
"97" 10.6208919068223 3.22250275806823e-26
"98" 17.5125088970867 1.01844820856664e-67
"99" 11.6667304824667 2.92041307603124e-31
"100" 14.6876678513624 2.29568864127967e-48
"101" 14.1252847283214 6.74099298199915e-45
"102" 10.9915526941067 5.92974079393899e-28
"103" 13.3247471748133 3.48420706417214e-40
"104" 13.8699759495176 2.29310515125054e-43
"105" 9.57022097917965 1.30307866625454e-21
"106" 5.97319575811713 2.40089579927816e-09
"107" 10.0051739797775 1.83587900767114e-23
"108" 13.990050322725 4.39915245199623e-44
"109" 11.7244484517454 1.49247895500659e-31
"110" 10.2897645052508 1.02289948774882e-24
"111" 14.9310226242197 6.61315003449395e-50
"112" 19.0930121726653 6.20215248717092e-80
